conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment_label
1836769260271456727,Thu Sep 19 21:20:42 +0000 2024,0,@RogerHallamCS21 And what will you do when you're released? Learn your lesson? You didn't the first time you got in trouble with the law. Releasing you early will probably mean more people have to suffer your idiotic stunts. Stay where you are you're just as harmful as climate change!,1836878105748656419,,RogerHallamCS21,en,UK,0,1,0,https://x.com/StolenDiagram/status/1836878105748656419,1389612782832824323,StolenDiagram,negative
1836878076916949359,Thu Sep 19 21:20:35 +0000 2024,0,Climate Change ( 20 ) It is essential to all life on Earth. Photosynthesis is a blessing. More CO2 is beneficial for nature greening the Earth: additional CO2 in the air has promoted growth in global plant biomass. It is also good for agriculture increasing the yields of https://t.co/rYD0wxVCxS,1836878076916949359,https://pbs.twimg.com/media/GX3m3-5XsAESSWG.jpg,,en,,0,0,0,https://x.com/WarKamikaze/status/1836878076916949359,1278383581627387909,WarKamikaze,positive
1836878063117684919,Thu Sep 19 21:20:32 +0000 2024,6,ACORE's Lesley Hunter spoke on a panel yesterday as part of @REMconf. The discussion was focused on international standards climate disclosures and regulatory changes in the #CleanEnergy sector. #REM2024 https://t.co/zUzY2hNzlc,1836878063117684919,https://pbs.twimg.com/media/GX3m3IcXAAAFuRQ.jpg,,en,"Washington, D.C.",0,0,1,https://x.com/ACORE/status/1836878063117684919,15582333,ACORE,positive
1836878030414758262,Thu Sep 19 21:20:24 +0000 2024,0,Lammy deeply concerned about outbreak of climate change in Lebanon,1836878030414758262,,,en,bedlam ,0,1,0,https://x.com/mickbognor/status/1836878030414758262,1609758302,mickbognor,neutral
1836870280045543874,Thu Sep 19 21:20:23 +0000 2024,2,@griptmedia Irish ladies won't know themselves 32 000 migrant men!,1836878025033408802,,griptmedia,en,,0,1,0,https://x.com/james99570263/status/1836878025033408802,1261409455411003398,james99570263,neutral
1836877928283705592,Thu Sep 19 21:20:00 +0000 2024,0,Global #climatechange natural disasters war shifting power equations #technology &amp; #innovation can impact cities severely. Unfortunately individual cities cannot be expected to counter these factors entirely on their own: Ramanath Jha https://t.co/ywMsYCzGlh,1836877928283705592,,,en,India,0,0,0,https://x.com/orfonline/status/1836877928283705592,180748385,orfonline,negative
1836822330762211549,Thu Sep 19 21:19:56 +0000 2024,21,@RobLad1985 @Channel4News 1. He tried to claim the moral high ground about about Boris freebies 2. He s telling everyone the country is in a financial black hole 3. He s priming the country for massive tax hikes in the October budget 4. He s spaffing cash on vanity projects like foreign climate change,1836877910902288835,,RobLad1985,en,Oceania,0,1,3,https://x.com/Starmers1984/status/1836877910902288835,398854258,Starmers1984,positive
1836855809927688315,Thu Sep 19 21:19:31 +0000 2024,0,@MandatoryTopic i dont think anyone has ever laid out exactly how that would happen. easy to see how climate change could kill everyone but how would ai do it.,1836877808364073076,,MandatoryTopic,en,,0,1,0,https://x.com/GreerIsNotHere/status/1836877808364073076,67999985,GreerIsNotHere,negative
1836556491286835280,Thu Sep 19 21:19:26 +0000 2024,6,@HRadvicewales @Rand_Longevity @chinguetti1 1) what 2) climate change didn t cause the devices to explode 3) being a terrorist comes with its own set of perils ,1836877786721722568,,HRadvicewales,en,The Ether,0,2,0,https://x.com/JazCrypto/status/1836877786721722568,3124618462,JazCrypto,negative
1836877765200531923,Thu Sep 19 21:19:21 +0000 2024,0,The impact of extreme heat and climate change on our health https://t.co/VWW7QUYh4i #JDATA #SDLD #SanDiego,1836877765200531923,,,en,"San Diego,CA",0,0,0,https://x.com/619SDLD/status/1836877765200531923,1695918548504449024,619SDLD,neutral
1836755622433575098,Thu Sep 19 21:18:54 +0000 2024,1,@sam_d_1995 @JeremiahDJohns The real climate change deniers are those who believed the climate started changing only after fossil fuels became a thing.,1836877653950792133,,sam_d_1995,en,NYC,0,0,0,https://x.com/RBateman1111/status/1836877653950792133,1661342665487646720,RBateman1111,negative
1836676647015043368,Thu Sep 19 21:18:40 +0000 2024,0,@ARISEtv wow if climate change could speak too many airheads would have been exposed. Nigerians are so gullible if they believe this lying piece of sh*t.,1836877593661919418,,ARISEtv,en,Global 🌍,0,0,0,https://x.com/iratewarlocke/status/1836877593661919418,460564856,iratewarlocke,negative
1836877564494696705,Thu Sep 19 21:18:33 +0000 2024,0,No most of the biggest mass extinctions were due to other factors most often volcanoes or climate change related to plate tectonics. Only the Chicxulub impact which killed the non-avian dinosaurs was due to an impact. A multi-planet civilization might help though.,1836877564494696705,,,en,"Earth, US, Northern California",0,0,0,https://x.com/PGAntioch/status/1836877564494696705,2675639203,PGAntioch,negative
1836438413693620617,Thu Sep 19 21:18:29 +0000 2024,0,@CaroRackete Wow that's a load of shit. Stop blaming it on man made climate change which is fake. The contribution of humans to the changing weather is negligible. Climates has changed throughout the earth's history. The vast vast vast majority of carbon comes from the oceans.,1836877547889643745,,CaroRackete,en,Australia,0,0,0,https://x.com/Ibo_Ibrahim_AU/status/1836877547889643745,449292624,Ibo_Ibrahim_AU,negative
1836775197359161509,Thu Sep 19 21:18:27 +0000 2024,0,@emmaroc33249448 Tyres next if you keep on spouting climate change wank. https://t.co/dVMiXRAINY,1836877537349087394,https://pbs.twimg.com/media/GX3mYprXMAA1mgw.jpg,emmaroc33249448,en,East anglia,0,1,0,https://x.com/Jimbob1778/status/1836877537349087394,1763852977914400768,Jimbob1778,neutral
1836871439544373575,Thu Sep 19 21:18:06 +0000 2024,6,@VividProwess It s absurd how some US politicians mainly in the Democratic Party sitting in their Ivory Towers pontificate and lecture about peace social justice climate change rather than proposing practical solutions. Israel struggles are beyond imagination. Israels enemies are evil.,1836877449457451124,,VividProwess,en,"VA, USA",0,0,0,https://x.com/JayDesaiUS/status/1836877449457451124,1457099387679789064,JayDesaiUS,positive
1836877434966208729,Thu Sep 19 21:18:03 +0000 2024,0,I could have learned about the Black reparations plan or the climate change policy that the Greens have developed or more specifics even on how they would continue to grow the movement. I wonder if the intvw preceded the Breakfast Club one because if so it was just practice,1836877438044803333,,WeTheMagpies,en,Josh Shapiro's Bald Spot,0,0,0,https://x.com/WeTheMagpies/status/1836877438044803333,1764069982009196546,WeTheMagpies,neutral
1836877391634788416,Thu Sep 19 21:17:52 +0000 2024,0, If that occurs the consequences would be catastrophic. Britain s climate would change to that of Newfoundland s. Agriculture would collapse and the entire landscape of the country would be transformed. https://t.co/PVYstjcitM,1836877391634788416,,,en,New Zealand,0,0,0,https://x.com/MayaOfAuckland/status/1836877391634788416,2590533115,MayaOfAuckland,negative
1836524756797190401,Thu Sep 19 21:17:47 +0000 2024,0,@acnewsitics They eat dogs cats birds whatever. They are from a 3rd world country. They learned to do what they needed to do to survive. Democrats inability to see the damage they are inflicting on our country in their fear of climate change. I wish people would use common sense.,1836877369933713778,,acnewsitics,en,,0,0,0,https://x.com/victor007a1/status/1836877369933713778,1564997898806661122,victor007a1,negative
1836877354330644584,Thu Sep 19 21:17:43 +0000 2024,0,#ConvictedFelon &amp; Outer Burough Real Estate Fraudster Pushes Deranged Idea That #ClimateChange Is Good for Real Estate https://t.co/o2EGF3SzrZ,1836877354330644584,,,en,NYC USA,0,0,0,https://x.com/AllanMargolin/status/1836877354330644584,456865788,AllanMargolin,negative
1836868237897658749,Thu Sep 19 21:17:38 +0000 2024,2,@GBNEWS @PatrickChristys I've never in my life has a woke lammy has just not got a clue. The climate change he says is worse than terrorist as if he would no he definitely should not be the home secretary,1836877333862522968,,GBNEWS,en,United Kingdom,0,0,0,https://x.com/janetha72691315/status/1836877333862522968,1516083521034637313,janetha72691315,negative
1836168726863057370,Thu Sep 19 21:17:33 +0000 2024,0,@US_Stormwatch is this Good climate change they all talk about?,1836877314212216848,,US_Stormwatch,en,,0,0,0,https://x.com/anacottsteelit/status/1836877314212216848,1657500503104794629,anacottsteelit,positive
1836588554526560609,Thu Sep 19 21:17:31 +0000 2024,0,@ianbassin Yeah that Trump guy is a clown if he gets back in power he'll probably appoint a Climate Czar that uses a private jet to scold the world on climate change...,1836877304171221311,,ianbassin,en,,0,0,0,https://x.com/Ba_Babouy/status/1836877304171221311,1601253545604702209,Ba_Babouy,negative
1836866152145801591,Thu Sep 19 21:17:25 +0000 2024,0,@business If you don't produce enough they go after you for unfair competition; if you produce enough they go after you for climate change; it's the worse form of politicking,1836877278795518138,,business,en,"Suburban Hephzibah, Ga.",0,0,0,https://x.com/AshmoreHardy/status/1836877278795518138,1706312354621722625,AshmoreHardy,negative
1836816481205498126,Thu Sep 19 21:17:08 +0000 2024,0,@TheDisproof @Historian_Steve @balls95652097 @ChrisMartzWX @ametsoc @MillersvilleAMS When examining the use of proxy data such as tree rings versus direct instrumental measurements for understanding climate change one could argue from a critical standpoint that there are indeed significant methodological and interpretative issues: Proxy data including tree,1836877209275093004,,TheDisproof,en,,0,2,0,https://x.com/BarryESharp/status/1836877209275093004,1115749633987305472,BarryESharp,negative
1836518236684525765,Thu Sep 19 21:16:52 +0000 2024,0,@theJagmeetSingh This is your fault jaggy Your coalition made this mess Grow up and take accountability,1836877138529771809,,theJagmeetSingh,en,,0,0,0,https://x.com/jeremyb42123989/status/1836877138529771809,1476215271933177862,jeremyb42123989,negative
1836132635065610435,Thu Sep 19 21:13:09 +0000 2024,0,@realTrumpNewsX Yes growing population is adding to climate change,1836876203371667608,,realTrumpNewsX,en,,0,0,0,https://x.com/JohnTaylor52594/status/1836876203371667608,1820574487420801024,JohnTaylor52594,positive
1836863254762770550,Thu Sep 19 21:13:05 +0000 2024,2,@shashj Also given Climate Change is a global challenge the US Russia and China should be able to chew gum and walk at the same time. Even at the height of the cold war the US and Russia cooperated on topics of mutual interest (despite hot wars in Korea Vietnam Afghanistan),1836876189736259997,,shashj,en,Cambridge and Princeton ,0,0,0,https://x.com/Steven_Strauss/status/1836876189736259997,305318105,Steven_Strauss,negative
1836876150263476361,Thu Sep 19 21:12:56 +0000 2024,2,Remember how they used to call it Global Warming until they couldn t really call it that anymore as the Earth isn t heating up so changed it to Climate Change ?,1836876150263476361,,,en,,0,0,3,https://x.com/ForgetArchive/status/1836876150263476361,1834559272530628608,ForgetArchive,positive
1836803420893684046,Thu Sep 19 21:12:50 +0000 2024,0,@Rainmaker1973 In Italian alps indeed sometimes it rains goats and has been like that since ever. No climate change there.,1836876124896243777,,Rainmaker1973,en,"Ca' Ostap Bender 77/7, EU",0,0,0,https://x.com/DoimoManu/status/1836876124896243777,1268512430101016576,DoimoManu,positive
1836777622421852277,Thu Sep 19 21:12:32 +0000 2024,1,@thejournal_ie If that s the case bring on the f-ing climate change as quickly as bloody possible please ,1836876051818963206,,thejournal_ie,en,"Dublin, Ireland",0,0,0,https://x.com/evakel/status/1836876051818963206,358086182,evakel,negative
1836804440541569232,Thu Sep 19 21:12:27 +0000 2024,0,@MyLordBebo Elon think this is a W but in reality will backfire Imagine once we all have electric cars they will just shut everything down they dont agree with EV's never had anything to do with Climate Change It's all one big power grab they want to force on us https://t.co/lay2qjL30g,1836876031115890876,https://pbs.twimg.com/media/GX3lA45XwAArxMl.jpg,MyLordBebo,en,Hunter's Dream,0,0,0,https://x.com/BadmoonPepe/status/1836876031115890876,48344648,BadmoonPepe,negative
1836807828608102870,Thu Sep 19 21:12:27 +0000 2024,2,@StateofMind_02 @Locati0ns This is not because of climate change but because of societies massive irrigation,1836876029253615664,,StateofMind_02,en,"Sophia-Antipolis, France ",0,2,0,https://x.com/DavidLcitizen/status/1836876029253615664,1167196452,DavidLcitizen,neutral
1836875992163287437,Thu Sep 19 21:12:18 +0000 2024,8, Wake Up #California! 🇺🇸 Some counties are winning others losing big time #Kern &amp; #Fresno are leading in reforestation while #Siskiyou &amp; #Trinity face massive forest loss ️ Time for action: #Reforestation 🆘 #ClimateChange #Conservation #Sustainability #Mapping https://t.co/3ANpOajH6s,1836875992163287437,https://pbs.twimg.com/media/GX3k1k8WkAA27uj.jpg,,en,"Grahamstown, South Africa",0,0,1,https://x.com/LAZARSofia1/status/1836875992163287437,1494334312438636549,LAZARSofia1,negative
1836267345926558022,Thu Sep 19 21:11:59 +0000 2024,0,@elonmusk You re such a liar. You make electric cars supposedly good for the environment but support someone who denies climate change. Wake up. And yes climate change is real. Look at the storms floods landslides fires all over the world.,1836875913067151392,,elonmusk,en,,0,0,0,https://x.com/CS53326/status/1836875913067151392,1836873818884788224,CS53326,positive
1836873061250781690,Thu Sep 19 21:11:52 +0000 2024,2,The Comm for Environment and Climate Change Yakubu Mohd Kolo emphasised that engaging Communities in sustainable land mgt practices will further help in preventing land degradation restore degraded ecosystems and enhance biodiversity across Semi-Arid landscapes in the State. https://t.co/fX1iuyU4BB,1836875884281860399,https://pbs.twimg.com/media/GX3k3jsXEAAc6nQ.jpg,NigerStateNG,en,,0,1,0,https://x.com/NigerStateNG/status/1836875884281860399,1025978731,NigerStateNG,neutral
1836875779734655102,Thu Sep 19 21:11:28 +0000 2024,1,Rabbit in the Moon by critically-acclaimed author @drfionamoore. #BookCommunity: We have exciting news. On December 10th we will release a new post-apocalyptic sci-fi novel that deep-dives into the climate change crisis. https://t.co/m1hZ4GW5QV,1836875779734655102,,,en,USA,0,1,0,https://x.com/epic_publishing/status/1836875779734655102,712040902437543939,epic_publishing,positive
1836753368162722091,Thu Sep 19 21:11:25 +0000 2024,3,@DavidOgbu17 @erichhartmann @RealGearStar @politicalmath For dems it would be abortion and climate change,1836875768384684121,,DavidOgbu17,en,somewhere Florida ,0,1,0,https://x.com/JagicMan/status/1836875768384684121,175573984,JagicMan,neutral
1836875745202712698,Thu Sep 19 21:11:19 +0000 2024,0,We need to empower young people to take real action against #ClimateChange! Check out @UNESCO's two new guides that offer tools for greening schools and curricula. Let s give the next generation the resources to make a difference! #GreeningEducation https://t.co/xzRm8u70bp,1836875745202712698,,,en,,0,0,0,https://x.com/yeowcchh/status/1836875745202712698,1454523254253752326,yeowcchh,neutral
1836751718404567512,Thu Sep 19 21:11:19 +0000 2024,0,@TulsiGabbardrep Climate change is a hoax.,1836875744108064871,,TulsiGabbardrep,en,,0,0,0,https://x.com/moats33715/status/1836875744108064871,1827252569649115138,moats33715,negative
1836875704337846370,Thu Sep 19 21:11:10 +0000 2024,0,Climate change? Real or manufactured by prophets for profit? Read then you tell me? https://t.co/dldsHDf0Bq,1836875704337846370,,,en,Beautiful Washington Coast,0,0,0,https://x.com/robertemme25495/status/1836875704337846370,1677436578027950081,robertemme25495,positive
1836805720341463176,Thu Sep 19 21:11:02 +0000 2024,73,@therealmrbench Climate arson...er...I mean change ?,1836875672981262683,,therealmrbench,en,"Malahat, BC",0,1,1,https://x.com/greencrow12/status/1836875672981262683,1332396163799023617,greencrow12,neutral
1836724962486329543,Thu Sep 19 21:11:00 +0000 2024,0,@wideawake_media What's THIS?! We all know only HUMANS can cause climate change because that's what you fear mongered for the past many decades. @wef are you saying that humans once inhabited Venus? Just think of the mess that was left on Venus by those complacent Venuslings that selfishly chose,1836875664680702075,,wideawake_media,en,New Zealand,0,0,0,https://x.com/TheKiwiTexan/status/1836875664680702075,1592292011968561152,TheKiwiTexan,negative
1836077791160258969,Thu Sep 19 21:10:49 +0000 2024,0,@TylerMcCreary9 @JakeNoeckerMMA @PopBase I wouldnt say it is unreasonable to assume that someone who works a regular 9-5 may contribute to more climate change then a private flight (Which idek if billie does.) ur schizophrenically rage posting because you rely on ad hominems.,1836875619159646225,,TylerMcCreary9,en,In yo momma house,0,1,0,https://x.com/NotoriouslyIlll/status/1836875619159646225,1717540075326607360,NotoriouslyIlll,negative
1836678584066302128,Thu Sep 19 20:59:47 +0000 2024,0,@PeterSweden7 A bit late with all that. The entire Climate Change agenda as set by the Rockefeller Foundation just after WW2 and they had a great deal of help from Swedish scientists. They were a great help in selling the concept,1836872839577608247,,PeterSweden7,en,European,0,0,0,https://x.com/DangerousGlobe/status/1836872839577608247,790649539308945409,DangerousGlobe,positive
1836854282534130069,Thu Sep 19 20:58:42 +0000 2024,0,@GayBearPatriot @toughtalkty This is all incorrect. RFK is spouting very old left-wing conspiracy theories that have been around for over a hundred years. I lived in Austin a long time and knew many old hippies like this. It s anti-industrialization conspiracy another flavor of the Climate Change,1836872568751448098,,GayBearPatriot,en,"Dallas, TX",0,0,0,https://x.com/desslocktx/status/1836872568751448098,122271763,desslocktx,negative
1836682369941606600,Thu Sep 19 20:58:42 +0000 2024,0,@Silverbullet130 @ClimateDad77 This is the truth. Be angry that you've been lied to by those on a green payroll. Climate change has NOTHING to do with humans CO2 or fossil fuels as explained by Professor David Dilley a scientist with 50 years experience... https://t.co/PPErXgLy2k,1836872568202219958,,Silverbullet130,en,United Kingdom,0,0,0,https://x.com/GregsonLeigh/status/1836872568202219958,1590795510943780873,GregsonLeigh,negative
1836360261709533504,Thu Sep 19 20:58:31 +0000 2024,0,@TracyEdwardsMBE @anto_vallini @ripx4nutmeg we can t speak the language of science and evidence-base wrt to sex and gender and pretend the vast majority of climate scientists and data is somehow wrong on climate change,1836872521196658703,,TracyEdwardsMBE,en,Australia,0,0,0,https://x.com/radical_animal/status/1836872521196658703,1297021092310052865,radical_animal,negative
1836682369941606600,Thu Sep 19 20:58:28 +0000 2024,0,@runningfootman @ClimateDad77 This is the truth. Be angry that you've been lied to by those on a green payroll. Climate change has NOTHING to do with humans CO2 or fossil fuels as explained by Professor David Dilley a scientist with 50 years experience... https://t.co/PPErXgLy2k,1836872508760539393,,runningfootman,en,United Kingdom,0,0,0,https://x.com/GregsonLeigh/status/1836872508760539393,1590795510943780873,GregsonLeigh,negative
1836764578455142859,Thu Sep 19 20:58:27 +0000 2024,9,@UtomiPat This Borno flood in particular is due to negligence not any climate change. Let's not evade the elephant in the room and blame some bogus popular climate change mantra. Dam maintenance was not being carried out with all the money allocated and warnings given. Its negligence!,1836872504205529172,,UtomiPat,en,Nigeria,0,0,0,https://x.com/YakoRhals/status/1836872504205529172,383233467,YakoRhals,negative
1836751718404567512,Thu Sep 19 20:58:00 +0000 2024,0,@TulsiGabbardrep What would he know about climate change he never gets out of his airplane to experience the climate.,1836872394297987374,,TulsiGabbardrep,en,,0,0,0,https://x.com/idahonugie/status/1836872394297987374,835660140,idahonugie,neutral
1836132635065610435,Thu Sep 19 20:57:36 +0000 2024,2,@MarkEvans7624 @realTrumpNewsX Climate change can threaten human health by increasing the frequency and intensity of extreme weather events like storms floods droughts wildfires and heatwaves.,1836872290337698110,,MarkEvans7624,en,,0,1,0,https://x.com/SeanFerreira63/status/1836872290337698110,1782873237115797504,SeanFerreira63,neutral
1836872238693503290,Thu Sep 19 20:57:23 +0000 2024,0,Over 222 million kids are missing out on quality education due to crisis climate change and more. @SamanthaJPower will you step up for them by supporting @EduCannotWait? As humanitarian budgets shrink they need urgent funds to reach those in need. Their future can't wait.,1836872238693503290,,,en,NYC,0,0,0,https://x.com/LFBeee/status/1836872238693503290,24050120,LFBeee,negative
1836034232709214638,Thu Sep 19 20:57:17 +0000 2024,0,@TRUMP_ARMY_ Absolutely since there is no such thing as climate change! How stupid!,1836872212374020470,,TRUMP_ARMY_,en,"Kennesaw, GA",0,0,0,https://x.com/JoMcDonough1978/status/1836872212374020470,1661473134413750275,JoMcDonough1978,negative
1836872175522832684,Thu Sep 19 20:57:08 +0000 2024,0,Namibia s food crisis highlights the vulnerabilities of the Global South in the face of climate change. India as a leader can foster South-South Cooperation by sharing sustainable agricultural practices like climate-resilient farming: @sharonsthawaney on,1836872175522832684,,,en,India,0,0,0,https://x.com/orfonline/status/1836872175522832684,180748385,orfonline,negative
1836863254762770550,Thu Sep 19 20:57:01 +0000 2024,4,@shashj The world is ruled by a geriatric elite who don't care about Climate Change. This is fantastical thinking at the Guardian.,1836872143470219392,,shashj,en,"Oregon, USA",0,0,0,https://x.com/30de2e4d6c4f416/status/1836872143470219392,3759011713,30de2e4d6c4f416,positive
1836872134603260144,Thu Sep 19 20:56:58 +0000 2024,1,A seismic hum signals a new era of climate uncertainty The headline is not that climate change is happening nor even that it is happening faster than anticipated. Rather it is that https://t.co/bIUg1ESYRv @ftopinion @anjahuja,1836872134603260144,,,en,,0,1,1,https://x.com/ClubAdaptation/status/1836872134603260144,1295779929120837633,ClubAdaptation,negative
1836450287424262397,Thu Sep 19 20:56:46 +0000 2024,0,@GrahamLKeegan Even if you don t believe in climate change you can t ignore the fact that the weather is becoming more extreme just last week Europe suffered a massive rain bomb that flooded Germany Poland and Czech Republic,1836872082648694953,,GrahamLKeegan,en,,0,0,0,https://x.com/scurviedog/status/1836872082648694953,325435097,scurviedog,negative
1836871948317642809,Thu Sep 19 20:56:14 +0000 2024,0,White House Officials Reportedly Considered Just ''Ignoring'' New Climate Research. An internal memo obtained by The Washington Post offers a glimpse into the challenges faced by the Trump administration on the issue of climate change.,1836871948317642809,,,en,,0,0,0,https://x.com/cristinita09/status/1836871948317642809,90018954,cristinita09,positive
1836871918730838306,Thu Sep 19 20:56:07 +0000 2024,28,if you think this labour wouldn t fall on women and regress their rights by 200 years then you are extremely naive. also newsflash- if climate change gets to a point where we can no longer rely on the electric grid there will be no community to have your washing space in.,1836871918730838306,,,en,ghoulcy mines,0,1,2,https://x.com/dathomiri_witch/status/1836871918730838306,1123571141694640131,dathomiri_witch,negative
1835808244453056950,Thu Sep 19 20:56:06 +0000 2024,0,@PrincessPeprmnt @lilmovieperp One can draw several parallels. Shinra likes to rule over everyone control their resources etc.The US is also one of the biggest contributors to climate change &amp; they're at the forefront of imperialistic warfare. Like Shinra they steal from &amp; squash the little ones like Wutei.,1836871913853124736,,PrincessPeprmnt,en,Don't talk to me.Won't read it,0,1,0,https://x.com/mysticdarkeyes/status/1836871913853124736,1647227131540144128,mysticdarkeyes,positive
1836864892638556319,Thu Sep 19 20:56:03 +0000 2024,0,@naomirwolf It's to combat climate change goy.,1836871900523360407,,naomirwolf,en,Weimarica ,0,1,0,https://x.com/fanksNbeens/status/1836871900523360407,1674483085658693643,fanksNbeens,negative
1836871879505703389,Thu Sep 19 20:55:58 +0000 2024,40,Central Europe is experiencing some of the worst floods in years claiming lives and destroying homes. EU governments need to act immediately to protect people from the effects of climate change and safeguard their rights. https://t.co/MunXs1u7oi,1836871879505703389,https://pbs.twimg.com/media/GX3hOLoXsAAlenD.jpg,,en,,2,13,17,https://x.com/hrw/status/1836871879505703389,14700316,hrw,negative
1836871853719298233,Thu Sep 19 20:55:52 +0000 2024,0,Over 222 million kids are missing out on quality education due to crisis climate change and more. @SamanthaJPower will you step up for them by supporting @EduCannotWait? As humanitarian budgets shrink they need urgent funds to reach those in need. Their future can't wait.,1836871853719298233,,,en,,0,0,0,https://x.com/Julie56600452/status/1836871853719298233,1027220315217305600,Julie56600452,negative
1836871852351803490,Thu Sep 19 20:55:51 +0000 2024,0,Climate Change ( 18 ) The gap between the real world and the modeled world tells us that we are far from understanding climate change. Climate policy relies on inadequate models Climate models have many shortcomings and are not remotely plausible as global policy tools. https://t.co/aUHVvlPfr3,1836871852351803490,https://pbs.twimg.com/media/GX3hNzRXkAAZFVY.jpg,,en,,0,0,0,https://x.com/WarKamikaze/status/1836871852351803490,1278383581627387909,WarKamikaze,negative
1836352501718606262,Thu Sep 19 20:55:42 +0000 2024,2,@dodgson_sally @MsGlynisBarber She s a notorious climate change denier Covid denier and general conspiracy theorist. She s entitled to hold and express those views. She s not entitled to be taken seriously for those views or not face consequences.,1836871813311140345,,dodgson_sally,en,"50.9758, -1.4031",0,0,0,https://x.com/ejwwest/status/1836871813311140345,153752259,ejwwest,negative
1836871791689531783,Thu Sep 19 20:55:37 +0000 2024,0,Over 222 million kids are missing out on quality education due to crisis climate change and more. @SamanthaJPower will you step up for them by supporting @EduCannotWait? As humanitarian budgets shrink they need urgent funds to reach those in need. Their future can't wait.,1836871791689531783,,,en,,0,0,0,https://x.com/DaisySanma/status/1836871791689531783,1149785978720215041,DaisySanma,negative
1836839349104570590,Thu Sep 19 20:55:36 +0000 2024,0,@FoxNews In Europe China Australia a lot of local trucks &amp; bus services run with electricity. It is cheaper because of lower fuel prices &amp; maintenance costs. And it is carbon neutral. I guess Fox has not understood the risks climate change that was discovered 37 years ago.,1836871790469292143,,FoxNews,en,,0,0,0,https://x.com/GoodNew71069432/status/1836871790469292143,1416179877930283018,GoodNew71069432,negative
1836871787742683143,Thu Sep 19 20:55:36 +0000 2024,0,Over 222 million kids are missing out on quality education due to crisis climate change and more. @SamanthaJPower will you step up for them by supporting @EduCannotWait? As humanitarian budgets shrink they need urgent funds to reach those in need. Their future can't wait.,1836871787742683143,,,en,,0,0,0,https://x.com/daston808/status/1836871787742683143,1833912853822406657,daston808,negative
1836128415633801338,Thu Sep 19 20:55:34 +0000 2024,0,@AmericaJimmy1 @ItsMrsRabbitToU Since you're a devout Trump supporter bone-head you obviously don't believe or care about man-made green house gasses. Science expert predictions &amp; climate change are all big hoax to you people so I'll skip it.,1836871781455364491,,AmericaJimmy1,en,"Atlanta, GA",0,2,0,https://x.com/PSchumacher12/status/1836871781455364491,22836537,PSchumacher12,negative
1836871627222491346,Thu Sep 19 20:55:17 +0000 2024,2,Dr. @CatieHausman associate professor at @fordschool and researcher at @nberpubs brings her expertise in energy economics and climate change to @ColumbiaUEnergy this fall. She'll dive into topics like electricity markets methane leaks and pollution inequality.,1836871709108097232,,ColumbiaUEnergy,en,"New York, New York",0,1,0,https://x.com/ColumbiaUEnergy/status/1836871709108097232,1356942170,ColumbiaUEnergy,positive
1836871677466268044,Thu Sep 19 20:55:09 +0000 2024,0,The United Nations General Assembly will feature discussions on global cooperation sustainable development and ongoing conflicts in regions like Ukraine Gaza and Sudan. Notable events include a Pact for the Future addressing climate change https://t.co/rBqablwwf0,1836871677466268044,,,en,Northern Upper Midwest,0,0,0,https://x.com/am1_news/status/1836871677466268044,1416751063437385730,am1_news,positive
1836578656551948669,Thu Sep 19 20:55:06 +0000 2024,0,@iamnot_elon Armed Drones? Just use your solar power panels and electrify the wall like a giant bug zapper. Self Sufficient to prorect the border and fight Climate Change. https://t.co/TNkCyq1Zmn,1836871663377420434,https://pbs.twimg.com/tweet_video_thumb/GX3hClpWwAA16X2.jpg,iamnot_elon,en,Indiana,0,0,0,https://x.com/PullinMyFinger/status/1836871663377420434,432794748,PullinMyFinger,neutral
1836871644364656772,Thu Sep 19 20:55:02 +0000 2024,7,Weather Outlook issued 19th Valid 00:00 - 23:59 Friday 20th September Visit: https://t.co/s8LR7yUIz2 To watch weather forecast video #beweatheraware #nigerianweather #cloudiness #cloudy #sunny #thunderstorms #climatechange #flashfloods #EW4ALL https://t.co/gESexHds0k,1836871644364656772,https://pbs.twimg.com/media/GX3hBKyXIAAMxaN.jpg,,en,"Abuja, Nigeria",0,0,2,https://x.com/nimetnigeria/status/1836871644364656772,1379169900,nimetnigeria,neutral
1836871582834381006,Thu Sep 19 20:54:47 +0000 2024,62,This is pretty obvious fearmongering not least because LNG Canada's whole value proposition revolves around its comparatively low upstream emissions. But it makes one thing very clear: the BC Conservatives aren't going to do anything to address climate change.,1836871582834381006,,,en,Calgary,0,2,24,https://x.com/maxfawcett/status/1836871582834381006,19657809,maxfawcett,positive
1836871572163870904,Thu Sep 19 20:54:44 +0000 2024,1,If it s gonna be 90 degrees till the end of September now can we start keeping the pools open till October? Like that s literally the only upshot of climate change and we ain t even capitalizing on it,1836871572163870904,,,en,"Indianapolis, IN",0,0,0,https://x.com/KamJam_03/status/1836871572163870904,3893130502,KamJam_03,positive
1836805720341463176,Thu Sep 19 20:54:44 +0000 2024,0,@therealmrbench Climate Change clearly. Shit just spontaneously combusts nowadays.,1836871570913894452,,therealmrbench,en,Canada/US,0,0,0,https://x.com/Furtim_Vigilans/status/1836871570913894452,3373945692,Furtim_Vigilans,negative
